  0.10629025D-02 -0.28372675D+01 -0.10355191D+02 -0.56935756D+01
  0.85144098D-02 -0.15096785D+01 -0.11937350D+02 -0.56935756D+01
  0.12853344D-01  0.52430585D+00 -0.12295997D+02 -0.56935756D+01
  0.37542537D-02  0.23129617D+01 -0.11263316D+02 -0.56935756D+01
  0.12371262D-01  0.18660653D+01 -0.93225104D+01 -0.72809456D+01
  0.18412656D-01  0.57664589D+00 -0.75477768D+01 -0.72809456D+01
  0.14682575D-01 -0.15096785D+01 -0.82256647D+01 -0.72809456D+01
  0.12469657D-01 -0.15096785D+01 -0.10419356D+02 -0.72809456D+01
  0.13658741D-01  0.57664589D+00 -0.11097244D+02 -0.72809456D+01
  0.16282856D-01 -0.75288475D-15 -0.93225104D+01 -0.78872669D+01
 -0.20004027D-01  0.44216322D+01  0.69377062D+01  0.23827223D+01
 -0.20004027D-01 -0.44216322D+01  0.69377062D+01  0.23827223D+01
 -0.22093123D-01  0.44216322D+01  0.69377062D+01  0.36430488D+00
 -0.22477448D-01  0.39837529D+01  0.88561805D+01  0.36430488D+00
 -0.22477448D-01 -0.39837529D+01  0.88561805D+01  0.36430488D+00
 -0.22093123D-01 -0.44216322D+01  0.69377062D+01  0.36430488D+00
 -0.23700716D-01 -0.39837529D+01  0.50192319D+01  0.36430488D+00
 -0.23700716D-01  0.39837529D+01  0.50192319D+01  0.36430488D+00
 -0.22093124D-01  0.44216322D+01  0.69377062D+01 -0.36430457D+00
 -0.22477451D-01  0.39837529D+01  0.88561805D+01 -0.36430457D+00
 -0.22477451D-01 -0.39837529D+01  0.88561805D+01 -0.36430457D+00
 -0.22093124D-01 -0.44216322D+01  0.69377062D+01 -0.36430457D+00
 -0.23700719D-01 -0.39837529D+01  0.50192319D+01 -0.36430457D+00
 -0.23700719D-01  0.39837529D+01  0.50192319D+01 -0.36430457D+00
 -0.20004036D-01  0.44216322D+01  0.69377062D+01 -0.23827220D+01
 -0.20004036D-01 -0.44216322D+01  0.69377062D+01 -0.23827220D+01
 -0.30771357D-02  0.35458737D+01  0.93231396D+01  0.54898596D+01
 -0.11841952D-02  0.29829788D+01  0.11240184D+02  0.54898596D+01
  0.26035258D-02 -0.23220535D+01  0.12002932D+02  0.54898596D+01
 -0.29871355D-02 -0.34022409D+01  0.10322128D+02  0.54898596D+01
 -0.18632446D-02 -0.34022409D+01  0.83241516D+01  0.54898596D+01
  0.64526958D-03  0.29829788D+01  0.74060956D+01  0.54898596D+01
 -0.14637638D-01  0.44216322D+01  0.93231396D+01  0.36713284D+01
 -0.14405318D-01  0.39837529D+01  0.11241614D+02  0.36713284D+01
 -0.14405318D-01 -0.39837529D+01  0.11241614D+02  0.36713284D+01
 -0.14637638D-01 -0.44216322D+01  0.93231396D+01  0.36713284D+01
 -0.14465994D-01 -0.39837529D+01  0.74046653D+01  0.36713284D+01
 -0.14465994D-01  0.39837529D+01  0.74046653D+01  0.36713284D+01
 -0.21851025D-01  0.44216322D+01  0.93231396D+01  0.16529110D+01
 -0.21851025D-01 -0.44216322D+01  0.93231396D+01  0.16529110D+01
 -0.21851034D-01  0.44216322D+01  0.93231396D+01 -0.16529126D+01
 -0.21851034D-01 -0.44216322D+01  0.93231396D+01 -0.16529126D+01
 -0.14637637D-01  0.44216322D+01  0.93231396D+01 -0.36713300D+01
 -0.14405321D-01  0.39837529D+01  0.11241614D+02 -0.36713300D+01
 -0.14405321D-01 -0.39837529D+01  0.11241614D+02 -0.36713300D+01
 -0.14637637D-01 -0.44216322D+01  0.93231396D+01 -0.36713300D+01
 -0.14465990D-01 -0.39837529D+01  0.74046653D+01 -0.36713300D+01
 -0.14465990D-01  0.39837529D+01  0.74046653D+01 -0.36713300D+01
 -0.30771167D-02  0.35458737D+01  0.93231396D+01 -0.54898612D+01
 -0.11841894D-02  0.29829788D+01  0.11240184D+02 -0.54898612D+01
  0.26035144D-02 -0.23220535D+01  0.12002932D+02 -0.54898612D+01
 -0.29871207D-02 -0.34022409D+01  0.10322128D+02 -0.54898612D+01
 -0.18632236D-02 -0.34022409D+01  0.83241516D+01 -0.54898612D+01
  0.64529050D-03  0.29829788D+01  0.74060956D+01 -0.54898612D+01
 -0.58699657D-02 -0.34022409D+01  0.12538330D+02  0.41808728D+01
 -0.17164399D-01  0.44216322D+01  0.11539342D+02  0.23623416D+01
 -0.69840447D-02  0.39837529D+01  0.13457817D+02  0.23623416D+01
 -0.69840447D-02 -0.39837529D+01  0.13457817D+02  0.23623416D+01
 -0.17164399D-01 -0.44216322D+01  0.11539342D+02  0.23623416D+01
 -0.18914426D-01  0.44216322D+01  0.11539342D+02  0.34392421D+00
 -0.84573205D-02  0.39837529D+01  0.13457817D+02  0.34392421D+00
  0.34995686D-02  0.27568426D+01  0.14996314D+02  0.34392421D+00
  0.34995686D-02 -0.27568426D+01  0.14996314D+02  0.34392421D+00
 -0.84573205D-02 -0.39837529D+01  0.13457817D+02  0.34392421D+00
 -0.18914426D-01 -0.44216322D+01  0.11539342D+02  0.34392421D+00
 -0.23789904D-01 -0.39837529D+01  0.96208681D+01  0.34392421D+00
 -0.23789904D-01  0.39837529D+01  0.96208681D+01  0.34392421D+00
 -0.18914435D-01  0.44216322D+01  0.11539341D+02 -0.34392385D+00
 -0.84573363D-02  0.39837529D+01  0.13457815D+02 -0.34392385D+00
  0.34995548D-02  0.27568426D+01  0.14996312D+02 -0.34392385D+00
  0.34995548D-02 -0.27568426D+01  0.14996312D+02 -0.34392385D+00
 -0.84573363D-02 -0.39837529D+01  0.13457815D+02 -0.34392385D+00
 -0.18914435D-01 -0.44216322D+01  0.11539341D+02 -0.34392385D+00
 -0.23789903D-01 -0.39837529D+01  0.96208662D+01 -0.34392385D+00
 -0.23789903D-01  0.39837529D+01  0.96208662D+01 -0.34392385D+00
 -0.17164419D-01  0.44216322D+01  0.11539341D+02 -0.23623412D+01
 -0.69840820D-02  0.39837529D+01  0.13457815D+02 -0.23623412D+01
 -0.69840820D-02 -0.39837529D+01  0.13457815D+02 -0.23623412D+01
 -0.17164419D-01 -0.44216322D+01  0.11539341D+02 -0.23623412D+01
 -0.58700076D-02 -0.34022409D+01  0.12538329D+02 -0.41808725D+01
 -0.28603823D-02  0.35458737D+01  0.46549945D+01  0.54854339D+01
  0.33185512D-03  0.29829788D+01  0.65720386D+01  0.54854339D+01
 -0.22405598D-02 -0.34022409D+01  0.56539826D+01  0.54854339D+01
 -0.19490799D-02 -0.34022409D+01  0.36560065D+01  0.54854339D+01
  0.59577741D-03  0.29829788D+01  0.27379505D+01  0.54854339D+01
 -0.15301896D-01  0.44216322D+01  0.46549945D+01  0.36669026D+01
 -0.15392814D-01  0.39837529D+01  0.65734688D+01  0.36669026D+01
 -0.15392814D-01 -0.39837529D+01  0.65734688D+01  0.36669026D+01
 -0.15301896D-01 -0.44216322D+01  0.46549945D+01  0.36669026D+01
 -0.15188661D-01 -0.39837529D+01  0.27365202D+01  0.36669026D+01
 -0.15188661D-01  0.39837529D+01  0.27365202D+01  0.36669026D+01
 -0.22500914D-01  0.44216322D+01  0.46549945D+01  0.16484853D+01
 -0.22500914D-01 -0.44216322D+01  0.46549945D+01  0.16484853D+01
 -0.20478538D-01  0.44216322D+01  0.23130796D+01  0.23841679D+01
 -0.20478538D-01 -0.44216322D+01  0.23130796D+01  0.23841679D+01
 -0.22682286D-01  0.44216322D+01  0.23130796D+01  0.36575049D+00
 -0.23159436D-01  0.39837529D+01  0.42315539D+01  0.36575049D+00
 -0.23159436D-01 -0.39837529D+01  0.42315539D+01  0.36575049D+00
 -0.22682286D-01 -0.44216322D+01  0.23130796D+01  0.36575049D+00
 -0.23708065D-01 -0.39837529D+01  0.39460532D+00  0.36575049D+00
 -0.23708065D-01  0.39837529D+01  0.39460532D+00  0.36575049D+00
 -0.22500922D-01  0.44216322D+01  0.46549946D+01 -0.16484850D+01
 -0.22500922D-01 -0.44216322D+01  0.46549946D+01 -0.16484850D+01
 -0.15301899D-01  0.44216322D+01  0.46549946D+01 -0.36669024D+01
 -0.15392822D-01  0.39837529D+01  0.65734689D+01 -0.36669024D+01
 -0.15392822D-01 -0.39837529D+01  0.65734689D+01 -0.36669024D+01
 -0.15301899D-01 -0.44216322D+01  0.46549946D+01 -0.36669024D+01
 -0.15188653D-01 -0.39837529D+01  0.27365202D+01 -0.36669024D+01
 -0.15188653D-01  0.39837529D+01  0.27365202D+01 -0.36669024D+01
 -0.28603749D-02  0.35458737D+01  0.46549946D+01 -0.54854336D+01
  0.33185987D-03  0.29829788D+01  0.65720386D+01 -0.54854336D+01
 -0.22405567D-02 -0.34022409D+01  0.56539826D+01 -0.54854336D+01
 -0.19490643D-02 -0.34022409D+01  0.36560065D+01 -0.54854336D+01
  0.59580487D-03  0.29829788D+01  0.27379505D+01 -0.54854336D+01
 -0.22682286D-01  0.44216322D+01  0.23130796D+01 -0.36575024D+00
 -0.23159439D-01  0.39837529D+01  0.42315539D+01 -0.36575024D+00
 -0.23159439D-01 -0.39837529D+01  0.42315539D+01 -0.36575024D+00
 -0.22682286D-01 -0.44216322D+01  0.23130796D+01 -0.36575024D+00
 -0.23708067D-01 -0.39837529D+01  0.39460533D+00 -0.36575024D+00
 -0.23708067D-01  0.39837529D+01  0.39460533D+00 -0.36575024D+00
 -0.20478537D-01  0.44216322D+01  0.23130796D+01 -0.23841676D+01
 -0.20478537D-01 -0.44216322D+01  0.23130796D+01 -0.23841676D+01
  0.12786872D-01 -0.32702891D-30  0.93225103D+01  0.83408015D+01
  0.10426807D-01  0.18141371D+01  0.93225103D+01  0.78547050D+01
  0.10798538D-01  0.90706854D+00  0.10893599D+02  0.78547050D+01
  0.10798538D-01 -0.90706854D+00  0.10893599D+02  0.78547050D+01
  0.10426807D-01 -0.18141371D+01  0.93225103D+01  0.78547050D+01
  0.14030973D-01 -0.90706854D+00  0.77514215D+01  0.78547050D+01
  0.14030973D-01  0.90706854D+00  0.77514215D+01  0.78547050D+01
  0.33377357D-02  0.31421776D+01  0.93225103D+01  0.65266644D+01
  0.47843677D-02  0.25420751D+01  0.11169436D+02  0.65266644D+01
  0.94422390D-02  0.97098628D+00  0.12310899D+02  0.65266644D+01
  0.94422390D-02 -0.97098628D+00  0.12310899D+02  0.65266644D+01
  0.47843677D-02 -0.25420751D+01  0.11169436D+02  0.65266644D+01
  0.33377357D-02 -0.31421776D+01  0.93225103D+01  0.65266644D+01
  0.72955149D-02 -0.25420751D+01  0.74755847D+01  0.65266644D+01
  0.72955149D-02  0.25420751D+01  0.74755847D+01  0.65266644D+01
  0.14594812D-01 -0.21192980D-30  0.46561510D+01  0.83376759D+01
  0.11931568D-01  0.18141371D+01  0.46561510D+01  0.78515793D+01
  0.14515686D-01  0.90706854D+00  0.62272398D+01  0.78515793D+01
  0.14515686D-01 -0.90706854D+00  0.62272398D+01  0.78515793D+01
  0.11931568D-01 -0.18141371D+01  0.46561510D+01  0.78515793D+01
  0.14927181D-01 -0.90706854D+00  0.30850622D+01  0.78515793D+01
  0.14927181D-01  0.90706854D+00  0.30850622D+01  0.78515793D+01
  0.40720961D-02  0.31421776D+01  0.46561510D+01  0.65235388D+01
  0.73499631D-02  0.25420751D+01  0.65030767D+01  0.65235388D+01
  0.73499631D-02 -0.25420751D+01  0.65030767D+01  0.65235388D+01
  0.40720961D-02 -0.31421776D+01  0.46561510D+01  0.65235388D+01
  0.76615633D-02 -0.25420751D+01  0.28092254D+01  0.65235388D+01
  0.76615633D-02  0.25420751D+01  0.28092254D+01  0.65235388D+01
  0.40720956D-02  0.31421776D+01  0.46561492D+01 -0.65235366D+01
  0.73499632D-02  0.25420751D+01  0.65030748D+01 -0.65235366D+01
  0.73499632D-02 -0.25420751D+01  0.65030748D+01 -0.65235366D+01
  0.40720956D-02 -0.31421776D+01  0.46561492D+01 -0.65235366D+01
  0.76615787D-02 -0.25420751D+01  0.28092235D+01 -0.65235366D+01
  0.76615787D-02  0.25420751D+01  0.28092235D+01 -0.65235366D+01
  0.11931569D-01  0.18141371D+01  0.46561492D+01 -0.78515772D+01
  0.14515688D-01  0.90706854D+00  0.62272380D+01 -0.78515772D+01
  0.14515688D-01 -0.90706854D+00  0.62272380D+01 -0.78515772D+01
  0.11931569D-01 -0.18141371D+01  0.46561492D+01 -0.78515772D+01
  0.14927189D-01 -0.90706854D+00  0.30850604D+01 -0.78515772D+01
  0.14927189D-01  0.90706854D+00  0.30850604D+01 -0.78515772D+01
  0.14594813D-01  0.44433543D-15  0.46561492D+01 -0.83376737D+01
  0.33377483D-02  0.31421776D+01  0.93225104D+01 -0.65266641D+01
  0.47843702D-02  0.25420751D+01  0.11169436D+02 -0.65266641D+01
  0.94422255D-02  0.97098628D+00  0.12310899D+02 -0.65266641D+01
  0.94422255D-02 -0.97098628D+00  0.12310899D+02 -0.65266641D+01
  0.47843702D-02 -0.25420751D+01  0.11169436D+02 -0.65266641D+01
  0.33377483D-02 -0.31421776D+01  0.93225104D+01 -0.65266641D+01
  0.72955278D-02 -0.25420751D+01  0.74755847D+01 -0.65266641D+01
  0.72955278D-02  0.25420751D+01  0.74755847D+01 -0.65266641D+01
  0.10426823D-01  0.18141371D+01  0.93225104D+01 -0.78547046D+01
  0.10798547D-01  0.90706854D+00  0.10893599D+02 -0.78547046D+01
  0.10798547D-01 -0.90706854D+00  0.10893599D+02 -0.78547046D+01
  0.10426823D-01 -0.18141371D+01  0.93225104D+01 -0.78547046D+01
  0.14030985D-01 -0.90706854D+00  0.77514216D+01 -0.78547046D+01
  0.14030985D-01  0.90706854D+00  0.77514216D+01 -0.78547046D+01
  0.12786888D-01  0.44433543D-15  0.93225104D+01 -0.83408012D+01
  0.11723314D-01  0.97098628D+00  0.16315735D+02 -0.53912923D+00
  0.11723314D-01 -0.97098628D+00  0.16315735D+02 -0.53912923D+00
  0.32993620D-02  0.31421776D+01  0.15141484D+02 -0.23532663D+01
  0.95833822D-02  0.18141371D+01  0.16469524D+02 -0.23532663D+01
  0.11656635D-01  0.22216772D-15  0.16955621D+02 -0.23532663D+01
  0.95833822D-02 -0.18141371D+01  0.16469524D+02 -0.23532663D+01
  0.32993620D-02 -0.31421776D+01  0.15141484D+02 -0.23532663D+01
 -0.13254772D-02  0.31421776D+01  0.13327346D+02 -0.41674034D+01
  0.66544174D-02  0.25420751D+01  0.15174272D+02 -0.41674034D+01
  0.10952738D-01  0.97098628D+00  0.16315735D+02 -0.41674034D+01
  0.10952738D-01 -0.97098628D+00  0.16315735D+02 -0.41674034D+01
  0.66544174D-02 -0.25420751D+01  0.15174272D+02 -0.41674034D+01
 -0.13254772D-02 -0.31421776D+01  0.13327346D+02 -0.41674034D+01
  0.66696612D-02  0.18141371D+01  0.13327346D+02 -0.54954439D+01
  0.99991573D-02  0.90706854D+00  0.14898435D+02 -0.54954439D+01
  0.99991573D-02 -0.90706854D+00  0.14898435D+02 -0.54954439D+01
  0.66696612D-02 -0.18141371D+01  0.13327346D+02 -0.54954439D+01
  0.10452913D-01  0.44433543D-15  0.13327346D+02 -0.59815405D+01
  0.10452957D-01 -0.37708828D-30  0.13327346D+02  0.59815408D+01
  0.66697076D-02  0.18141371D+01  0.13327346D+02  0.54954443D+01
  0.99992132D-02  0.90706854D+00  0.14898435D+02  0.54954443D+01
  0.99992132D-02 -0.90706854D+00  0.14898435D+02  0.54954443D+01
  0.66697076D-02 -0.18141371D+01  0.13327346D+02  0.54954443D+01
 -0.13254320D-02  0.31421776D+01  0.13327346D+02  0.41674038D+01
  0.66544691D-02  0.25420751D+01  0.15174272D+02  0.41674038D+01
  0.10952792D-01  0.97098628D+00  0.16315735D+02  0.41674038D+01
  0.10952792D-01 -0.97098628D+00  0.16315735D+02  0.41674038D+01
  0.66544691D-02 -0.25420751D+01  0.15174272D+02  0.41674038D+01
 -0.13254320D-02 -0.31421776D+01  0.13327346D+02  0.41674038D+01
  0.32994009D-02  0.31421776D+01  0.15141484D+02  0.23532667D+01
  0.95834229D-02  0.18141371D+01  0.16469524D+02  0.23532667D+01
  0.11656676D-01  0.22216772D-15  0.16955621D+02  0.23532667D+01
  0.95834229D-02 -0.18141371D+01  0.16469524D+02  0.23532667D+01
  0.32994009D-02 -0.31421776D+01  0.15141484D+02  0.23532667D+01
  0.11723329D-01  0.97098628D+00  0.16315735D+02  0.53912960D+00
  0.11723329D-01 -0.97098628D+00  0.16315735D+02  0.53912960D+00
 -0.28694246D-02  0.35458737D+01  0.00000000D+00  0.54863693D+01
  0.50064285D-03  0.29829788D+01  0.19170441D+01  0.54863693D+01
 -0.20926150D-02 -0.34022409D+01  0.99898807D+00  0.54863693D+01
 -0.20926150D-02 -0.34022409D+01 -0.99898807D+00  0.54863693D+01
  0.50064285D-03  0.29829788D+01 -0.19170441D+01  0.54863693D+01
 -0.15460398D-01  0.44216322D+01  0.00000000D+00  0.36678380D+01
 -0.15454645D-01  0.39837529D+01  0.19184743D+01  0.36678380D+01
 -0.15454645D-01 -0.39837529D+01  0.19184743D+01  0.36678380D+01
 -0.15460398D-01 -0.44216322D+01  0.54149377D-15  0.36678380D+01
 -0.15454645D-01 -0.39837529D+01 -0.19184743D+01  0.36678380D+01
 -0.15454645D-01  0.39837529D+01 -0.19184743D+01  0.36678380D+01
 -0.22740209D-01  0.44216322D+01  0.00000000D+00  0.16494207D+01
 -0.22740209D-01 -0.44216322D+01  0.54149377D-15  0.16494207D+01
 -0.20478538D-01  0.44216322D+01 -0.23130796D+01  0.23841679D+01
 -0.20478538D-01 -0.44216322D+01 -0.23130796D+01  0.23841679D+01
 -0.22682286D-01  0.44216322D+01 -0.23130796D+01  0.36575049D+00
 -0.23708065D-01  0.39837529D+01 -0.39460532D+00  0.36575049D+00
 -0.23708065D-01 -0.39837529D+01 -0.39460532D+00  0.36575049D+00
 -0.22682286D-01 -0.44216322D+01 -0.23130796D+01  0.36575049D+00
 -0.23159436D-01 -0.39837529D+01 -0.42315539D+01  0.36575049D+00
 -0.23159436D-01  0.39837529D+01 -0.42315539D+01  0.36575049D+00
 -0.22740211D-01  0.44216322D+01  0.00000000D+00 -0.16494204D+01
 -0.22740211D-01 -0.44216322D+01  0.54149377D-15 -0.16494204D+01
 -0.15460388D-01  0.44216322D+01  0.00000000D+00 -0.36678378D+01
 -0.15454634D-01  0.39837529D+01  0.19184743D+01 -0.36678378D+01
 -0.15454634D-01 -0.39837529D+01  0.19184743D+01 -0.36678378D+01
 -0.15460388D-01 -0.44216322D+01  0.54149377D-15 -0.36678378D+01
 -0.15454634D-01 -0.39837529D+01 -0.19184743D+01 -0.36678378D+01
 -0.15454634D-01  0.39837529D+01 -0.19184743D+01 -0.36678378D+01
 -0.28693979D-02  0.35458737D+01  0.00000000D+00 -0.54863690D+01
  0.50067421D-03  0.29829788D+01  0.19170441D+01 -0.54863690D+01
 -0.20925873D-02 -0.34022409D+01  0.99898807D+00 -0.54863690D+01
 -0.20925873D-02 -0.34022409D+01 -0.99898807D+00 -0.54863690D+01
  0.50067421D-03  0.29829788D+01 -0.19170441D+01 -0.54863690D+01
 -0.22682286D-01  0.44216322D+01 -0.23130796D+01 -0.36575024D+00
 -0.23708067D-01  0.39837529D+01 -0.39460533D+00 -0.36575024D+00
 -0.23708067D-01 -0.39837529D+01 -0.39460533D+00 -0.36575024D+00
 -0.22682286D-01 -0.44216322D+01 -0.23130796D+01 -0.36575024D+00
 -0.23159439D-01 -0.39837529D+01 -0.42315539D+01 -0.36575024D+00
 -0.23159439D-01  0.39837529D+01 -0.42315539D+01 -0.36575024D+00
 -0.20478537D-01  0.44216322D+01 -0.23130796D+01 -0.23841676D+01
 -0.20478537D-01 -0.44216322D+01 -0.23130796D+01 -0.23841676D+01
  0.14828091D-01 -0.16574923D-23  0.00000000D+00  0.83384336D+01
  0.12119612D-01  0.18141371D+01  0.00000000D+00  0.78523371D+01
  0.14983878D-01  0.90706854D+00  0.15710888D+01  0.78523371D+01
  0.14983878D-01 -0.90706854D+00  0.15710888D+01  0.78523371D+01
  0.12119612D-01 -0.18141371D+01  0.22216772D-15  0.78523371D+01
  0.14983878D-01 -0.90706854D+00 -0.15710888D+01  0.78523371D+01
  0.14983878D-01  0.90706854D+00 -0.15710888D+01  0.78523371D+01
  0.41433072D-02  0.31421776D+01  0.00000000D+00  0.65242966D+01
  0.76484057D-02  0.25420751D+01  0.18469256D+01  0.65242966D+01
  0.76484057D-02 -0.25420751D+01  0.18469256D+01  0.65242966D+01
  0.41433072D-02 -0.31421776D+01  0.38480577D-15  0.65242966D+01
  0.76484057D-02 -0.25420751D+01 -0.18469256D+01  0.65242966D+01
  0.76484057D-02  0.25420751D+01 -0.18469256D+01  0.65242966D+01
  0.41433129D-02  0.31421776D+01  0.00000000D+00 -0.65242926D+01
  0.76484188D-02  0.25420751D+01  0.18469256D+01 -0.65242926D+01
  0.76484188D-02 -0.25420751D+01  0.18469256D+01 -0.65242926D+01
  0.41433129D-02 -0.31421776D+01  0.38480577D-15 -0.65242926D+01
  0.76484188D-02 -0.25420751D+01 -0.18469256D+01 -0.65242926D+01
  0.76484188D-02  0.25420751D+01 -0.18469256D+01 -0.65242926D+01
  0.12119618D-01  0.18141371D+01  0.00000000D+00 -0.78523331D+01
  0.14983890D-01  0.90706854D+00  0.15710888D+01 -0.78523331D+01
  0.14983890D-01 -0.90706854D+00  0.15710888D+01 -0.78523331D+01
  0.12119618D-01 -0.18141371D+01  0.22216772D-15 -0.78523331D+01
  0.14983890D-01 -0.90706854D+00 -0.15710888D+01 -0.78523331D+01
  0.14983890D-01  0.90706854D+00 -0.15710888D+01 -0.78523331D+01
  0.14828096D-01  0.44433543D-15  0.00000000D+00 -0.83384296D+01
 -0.28603823D-02  0.35458737D+01 -0.46549945D+01  0.54854339D+01
  0.59577741D-03  0.29829788D+01 -0.27379505D+01  0.54854339D+01
 -0.19490799D-02 -0.34022409D+01 -0.36560065D+01  0.54854339D+01
 -0.22405598D-02 -0.34022409D+01 -0.56539826D+01  0.54854339D+01
  0.33185512D-03  0.29829788D+01 -0.65720386D+01  0.54854339D+01
 -0.15301896D-01  0.44216322D+01 -0.46549945D+01  0.36669026D+01
 -0.15188661D-01  0.39837529D+01 -0.27365202D+01  0.36669026D+01
 -0.15188661D-01 -0.39837529D+01 -0.27365202D+01  0.36669026D+01
 -0.15301896D-01 -0.44216322D+01 -0.46549945D+01  0.36669026D+01
 -0.15392814D-01 -0.39837529D+01 -0.65734688D+01  0.36669026D+01
 -0.15392814D-01  0.39837529D+01 -0.65734688D+01  0.36669026D+01
 -0.22500914D-01  0.44216322D+01 -0.46549945D+01  0.16484853D+01
 -0.22500914D-01 -0.44216322D+01 -0.46549945D+01  0.16484853D+01
 -0.20004027D-01  0.44216322D+01 -0.69377062D+01  0.23827223D+01
 -0.20004027D-01 -0.44216322D+01 -0.69377062D+01  0.23827223D+01
 -0.22093123D-01  0.44216322D+01 -0.69377062D+01  0.36430488D+00
 -0.23700716D-01  0.39837529D+01 -0.50192319D+01  0.36430488D+00
 -0.23700716D-01 -0.39837529D+01 -0.50192319D+01  0.36430488D+00
 -0.22093123D-01 -0.44216322D+01 -0.69377062D+01  0.36430488D+00
 -0.22477448D-01 -0.39837529D+01 -0.88561805D+01  0.36430488D+00
 -0.22477448D-01  0.39837529D+01 -0.88561805D+01  0.36430488D+00
 -0.22500922D-01  0.44216322D+01 -0.46549946D+01 -0.16484850D+01
 -0.22500922D-01 -0.44216322D+01 -0.46549946D+01 -0.16484850D+01
 -0.15301899D-01  0.44216322D+01 -0.46549946D+01 -0.36669024D+01
 -0.15188653D-01  0.39837529D+01 -0.27365202D+01 -0.36669024D+01
 -0.15188653D-01 -0.39837529D+01 -0.27365202D+01 -0.36669024D+01
 -0.15301899D-01 -0.44216322D+01 -0.46549946D+01 -0.36669024D+01
 -0.15392822D-01 -0.39837529D+01 -0.65734689D+01 -0.36669024D+01
 -0.15392822D-01  0.39837529D+01 -0.65734689D+01 -0.36669024D+01
 -0.28603749D-02  0.35458737D+01 -0.46549946D+01 -0.54854336D+01
  0.59580487D-03  0.29829788D+01 -0.27379505D+01 -0.54854336D+01
 -0.19490643D-02 -0.34022409D+01 -0.36560065D+01 -0.54854336D+01
 -0.22405567D-02 -0.34022409D+01 -0.56539826D+01 -0.54854336D+01
  0.33185987D-03  0.29829788D+01 -0.65720386D+01 -0.54854336D+01
 -0.22093124D-01  0.44216322D+01 -0.69377062D+01 -0.36430457D+00
 -0.23700719D-01  0.39837529D+01 -0.50192319D+01 -0.36430457D+00
 -0.23700719D-01 -0.39837529D+01 -0.50192319D+01 -0.36430457D+00
 -0.22093124D-01 -0.44216322D+01 -0.69377062D+01 -0.36430457D+00
 -0.22477451D-01 -0.39837529D+01 -0.88561805D+01 -0.36430457D+00
 -0.22477451D-01  0.39837529D+01 -0.88561805D+01 -0.36430457D+00
 -0.20004036D-01  0.44216322D+01 -0.69377062D+01 -0.23827220D+01
 -0.20004036D-01 -0.44216322D+01 -0.69377062D+01 -0.23827220D+01
  0.14594812D-01 -0.57021405D-15 -0.46561510D+01  0.83376759D+01
  0.11931568D-01  0.18141371D+01 -0.46561510D+01  0.78515793D+01
  0.14927181D-01  0.90706854D+00 -0.30850622D+01  0.78515793D+01
  0.14927181D-01 -0.90706854D+00 -0.30850622D+01  0.78515793D+01
  0.11931568D-01 -0.18141371D+01 -0.46561510D+01  0.78515793D+01
  0.14515686D-01 -0.90706854D+00 -0.62272398D+01  0.78515793D+01
  0.14515686D-01  0.90706854D+00 -0.62272398D+01  0.78515793D+01
  0.40720961D-02  0.31421776D+01 -0.46561510D+01  0.65235388D+01
  0.76615633D-02  0.25420751D+01 -0.28092254D+01  0.65235388D+01
  0.76615633D-02 -0.25420751D+01 -0.28092254D+01  0.65235388D+01
  0.40720961D-02 -0.31421776D+01 -0.46561510D+01  0.65235388D+01
  0.73499631D-02 -0.25420751D+01 -0.65030767D+01  0.65235388D+01
  0.73499631D-02  0.25420751D+01 -0.65030767D+01  0.65235388D+01
  0.40720956D-02  0.31421776D+01 -0.46561492D+01 -0.65235366D+01
  0.76615787D-02  0.25420751D+01 -0.28092235D+01 -0.65235366D+01
  0.76615787D-02 -0.25420751D+01 -0.28092235D+01 -0.65235366D+01
  0.40720956D-02 -0.31421776D+01 -0.46561492D+01 -0.65235366D+01
  0.73499632D-02 -0.25420751D+01 -0.65030748D+01 -0.65235366D+01
  0.73499632D-02  0.25420751D+01 -0.65030748D+01 -0.65235366D+01
  0.11931569D-01  0.18141371D+01 -0.46561492D+01 -0.78515772D+01
  0.14927189D-01  0.90706854D+00 -0.30850604D+01 -0.78515772D+01
  0.14927189D-01 -0.90706854D+00 -0.30850604D+01 -0.78515772D+01
  0.11931569D-01 -0.18141371D+01 -0.46561492D+01 -0.78515772D+01
  0.14515688D-01 -0.90706854D+00 -0.62272380D+01 -0.78515772D+01
  0.14515688D-01  0.90706854D+00 -0.62272380D+01 -0.78515772D+01
  0.14594813D-01 -0.12587839D-15 -0.46561492D+01 -0.83376737D+01
 -0.30771357D-02  0.35458737D+01 -0.93231396D+01  0.54898596D+01
  0.64526958D-03  0.29829788D+01 -0.74060956D+01  0.54898596D+01
 -0.18632446D-02 -0.34022409D+01 -0.83241516D+01  0.54898596D+01
 -0.29871355D-02 -0.34022409D+01 -0.10322128D+02  0.54898596D+01
  0.26035258D-02 -0.23220535D+01 -0.12002932D+02  0.54898596D+01
 -0.11841952D-02  0.29829788D+01 -0.11240184D+02  0.54898596D+01
 -0.14637638D-01  0.44216322D+01 -0.93231396D+01  0.36713284D+01
 -0.14465994D-01  0.39837529D+01 -0.74046653D+01  0.36713284D+01
 -0.14465994D-01 -0.39837529D+01 -0.74046653D+01  0.36713284D+01
 -0.14637638D-01 -0.44216322D+01 -0.93231396D+01  0.36713284D+01
